PT1,PT2,PT3,PT4,PT5,PT6,PT7,PT8,PT9,PT10,PT11,PT12,PT13,PT14,PT15,PT16,PT17,PT18,PT19,PT20,PT21,PT22,PT23,PT24,PT25,PT26,PT27,PT28,PT29,PT30,PT31,PT32,PT33,PT34,PT35,PT36,PT37,PT38,PT39,PT40,PT41,PT42,PT43,PT44,PT45,PT46,PT47,PT48,PT49,PT50,PT51,PT52,PT53,PT54,PT55,PT56,PT57,PT58,PT59,PT60,PT61,PT62,PT63,PT64,PT65,PT66,PT67,PT68,PT69,PT70,PT71,PT72,PT73,PT74,PT75,PT76,PT77,PT78,PT79,PT80,PT81,PT82,PT83,PT84,PT85,PT86,PT87,PT88,PT89,PT90,PT91,PT92,PT93,PT94,PT95,PT96
0.446847292,0.284397039,0.07150558,0.042463933,0.151654456,0.271766425,0.356177453,0.406399901,0.430852354,0.444041326,0.443625949,0.445597196,0.438090743,0.428920345,0.419301204,0.407857464,0.3950195,0.383435368,0.370687441,0.358988778,0.346119559,0.33246837,0.321263084,0.312162824,0.300179196,0.288019657,0.277720656,0.267586494,0.256894542,0.248349984,0.239411673,0.230732289,0.223928535,0.214780206,0.20530892,0.198275276,0.194371623,0.18846042,0.182018018,0.173472845,0.167985977,0.162987909,0.157654706,0.151810441,0.149625095,0.14514581,0.137855504,0.133229522,0.132264879,0.126461975,0.123152557,0.121125217,0.115578598,0.113288519,0.107650182,0.105934726,0.102445585,0.103127708,0.098075798,0.098165174,0.095201669,0.092244347,0.088333849,0.086405499,0.085740893,0.080751826,0.08049967,0.080017477,0.074833052,0.075197657,0.072161272,0.070426115,0.069531386,0.067681239,0.065037319,0.062728858,0.065466583,0.062027764,0.059777127,0.058279758,0.0538096,0.058119281,0.05546846,0.054863642,0.053075372,0.050311029,0.050817844,0.049484286,0.049756981,0.048532971,0.048071299,0.050007833,0.048855302,0.04315695,0.044314681,0.041142554
0.527879178,0.437478743,0.189680695,0.030240715,0.058213979,0.179898047,0.291505296,0.366683226,0.406985539,0.432251812,0.44024183,0.448367916,0.447162972,0.442906285,0.436954483,0.425838695,0.416874816,0.404428178,0.395056087,0.382846476,0.371115389,0.358517369,0.347995243,0.33656266,0.32501079,0.31370667,0.303368479,0.291904876,0.281739316,0.273208642,0.263797326,0.254949439,0.24729828,0.238906107,0.227888873,0.221005664,0.215136828,0.208423365,0.203435786,0.194309644,0.188430537,0.181790766,0.176135681,0.171784453,0.169176044,0.162962919,0.156739557,0.151924748,0.146970391,0.142689988,0.137259932,0.133808961,0.128706744,0.127561798,0.122937324,0.119635725,0.116516701,0.116409872,0.111452538,0.109497474,0.107517457,0.104281721,0.099953154,0.097996993,0.095002752,0.091599433,0.090119611,0.088464323,0.085027323,0.084494955,0.082637353,0.079869176,0.077900026,0.077025466,0.074098199,0.071474764,0.073460462,0.072027384,0.068257044,0.067848475,0.063387467,0.065211221,0.062844545,0.061662436,0.059702145,0.057766654,0.057221135,0.057474527,0.055840366,0.054596005,0.053577594,0.056226438,0.05338358,0.049863293,0.050793106,0.047946381
0.548407793,0.547431434,0.325141336,0.080526632,0.01208878,0.098910722,0.219662737,0.316798069,0.375511434,0.41400769,0.432163498,0.446036293,0.451198416,0.452188326,0.448713348,0.440322329,0.434976046,0.422284337,0.415458898,0.404192254,0.393318243,0.381302175,0.371664823,0.358609386,0.347869668,0.337591961,0.326894516,0.314380676,0.306072426,0.296652091,0.287006616,0.278133205,0.269621458,0.261394749,0.250668337,0.24380858,0.236173281,0.228054307,0.224440142,0.215599577,0.208132219,0.201021751,0.194442214,0.191830522,0.187884307,0.17938873,0.17526808,0.170416818,0.16241809,0.159368372,0.152544176,0.148118288,0.143224966,0.142208125,0.138691331,0.13407676,0.131295228,0.129454228,0.124440299,0.120777107,0.118593602,0.115722095,0.112476602,0.109451853,0.104845221,0.103611087,0.099775286,0.097070346,0.096511488,0.094652434,0.092832223,0.08964486,0.086635161,0.086328609,0.084151871,0.081442932,0.08087718,0.080970025,0.077638805,0.076865485,0.073914492,0.072556055,0.071251843,0.068651667,0.067326602,0.066385233,0.064103804,0.065479907,0.062327157,0.060981297,0.060011823,0.061765883,0.058065509,0.057114038,0.058034178,0.055504787
0.506473805,0.602373616,0.449710778,0.179438299,0.023324372,0.043966139,0.150808102,0.260688801,0.337742369,0.390098703,0.419683556,0.439297584,0.450471655,0.455699726,0.454331943,0.451208732,0.448563646,0.437682438,0.430988171,0.421801758,0.412047991,0.401112415,0.391452119,0.377939811,0.36827454,0.35917642,0.348017293,0.335910376,0.329519892,0.318037242,0.308360483,0.299812393,0.290164667,0.281947562,0.273589708,0.266408194,0.256937632,0.247902635,0.243512399,0.236200025,0.227186823,0.220755194,0.212570464,0.211389494,0.204351197,0.194862785,0.192569996,0.18804238,0.17864695,0.176180388,0.168527449,0.164101482,0.159712756,0.157184343,0.154476642,0.149187455,0.146036809,0.141948158,0.137280902,0.132312964,0.129245777,0.126967965,0.125110159,0.120896251,0.115972076,0.116158558,0.110547639,0.106839673,0.109133176,0.104974396,0.102277819,0.09966109,0.095699786,0.094817199,0.094886353,0.091884097,0.088352695,0.0885906,0.087095984,0.084776368,0.084246571,0.079987679,0.080358479,0.076161385,0.075623338,0.075583806,0.07110862,0.073233351,0.069002282,0.067644058,0.067317655,0.067053641,0.063452516,0.064311943,0.065876696,0.062882382
0.406759614,0.604775158,0.543077754,0.300880233,0.085998926,0.025290366,0.096243592,0.204274784,0.295122052,0.361280698,0.402670428,0.427657406,0.444733107,0.452239754,0.45384605,0.45778288,0.457178286,0.450531,0.441263983,0.433992739,0.426491846,0.418781247,0.407056507,0.393482171,0.385141872,0.378025169,0.366373648,0.357059885,0.351737023,0.336934286,0.327380582,0.319592861,0.308179174,0.300755692,0.296666642,0.288967438,0.276461373,0.267919199,0.259266236,0.255397353,0.246048035,0.240926458,0.230514345,0.230589745,0.217763969,0.210074276,0.208751198,0.20505199,0.195106379,0.192969636,0.184488163,0.180915977,0.178392926,0.172316738,0.170446683,0.16506022,0.160346363,0.153607258,0.150389412,0.143834627,0.140347494,0.138247642,0.136884223,0.132488565,0.128727838,0.128481742,0.123411007,0.117992719,0.122743111,0.114557086,0.111165199,0.110046974,0.104949189,0.102094398,0.106304378,0.102358293,0.096248655,0.095178356,0.09561039,0.091863162,0.093346248,0.087074155,0.089626477,0.084007195,0.083865252,0.084810268,0.077649881,0.080967403,0.075777538,0.07478493,0.075154974,0.072928998,0.06970716,0.070980024,0.07407908,0.069074005
0.396952466,0.229883479,0.041756832,0.054900258,0.182637844,0.293655412,0.36368131,0.40361031,0.421174553,0.431174732,0.427823427,0.426229868,0.415944873,0.404914071,0.395213609,0.384132523,0.369577684,0.35995211,0.343725879,0.332326976,0.320198571,0.308881685,0.296604258,0.287381733,0.276843165,0.263495706,0.255003974,0.247594127,0.23464882,0.226154973,0.217946035,0.210530634,0.202982429,0.195599086,0.188815603,0.180419041,0.176352877,0.172153055,0.162770645,0.156659508,0.152759249,0.148550217,0.142674772,0.137788132,0.133440285,0.131635552,0.123607141,0.120268259,0.119485419,0.114341135,0.110543126,0.10993813,0.105850375,0.102051422,0.096926473,0.095430945,0.091400459,0.091284394,0.087769016,0.087163722,0.085320316,0.082236546,0.079009068,0.077869532,0.077836256,0.072540891,0.073646954,0.071980748,0.067696727,0.066453907,0.064421151,0.062966723,0.061936836,0.059395617,0.058876744,0.056380972,0.058668189,0.054458299,0.052413168,0.051443475,0.047545134,0.051210296,0.049460592,0.048969932,0.046861307,0.04519318,0.044690385,0.044835284,0.044001686,0.043813384,0.043359023,0.045071458,0.044078206,0.038515278,0.040265563,0.035844016
0.505002878,0.393348178,0.157305493,0.033381947,0.082952673,0.201909534,0.301616912,0.365982218,0.399007185,0.420015518,0.425140193,0.429935433,0.426426415,0.420469325,0.414186296,0.402797237,0.39250901,0.38127326,0.369728639,0.357613818,0.346277942,0.335198991,0.323974018,0.312715722,0.302056837,0.290171371,0.280990107,0.271378459,0.259871221,0.251633454,0.242804028,0.234789125,0.226958633,0.219731794,0.210348511,0.202890807,0.19709238,0.191664515,0.184873761,0.17741889,0.172853825,0.166725393,0.161086021,0.157040925,0.153395888,0.149187485,0.142486333,0.1385181,0.133975819,0.130128322,0.124725262,0.122081541,0.118038958,0.116017223,0.111746575,0.108796275,0.105478336,0.104931872,0.101177327,0.098927659,0.097751755,0.094439329,0.090390033,0.089136376,0.086770046,0.082956704,0.082701148,0.080459579,0.077253353,0.076006492,0.074925031,0.072375197,0.070528534,0.06928502,0.067318861,0.064769729,0.066634133,0.064766765,0.061024508,0.061132305,0.056866138,0.058518421,0.056661362,0.055817947,0.053600936,0.052285074,0.051416519,0.052323845,0.0502886,0.049731956,0.048614983,0.051112586,0.048494413,0.044977562,0.04601167,0.042673173
0.560483196,0.524449366,0.297983715,0.073700892,0.023976385,0.114563657,0.227909048,0.315672659,0.367640159,0.401376168,0.417006316,0.42826645,0.431724287,0.431544072,0.427637348,0.418233464,0.412005402,0.399666704,0.392367935,0.380903247,0.370076065,0.358663725,0.348964506,0.336383102,0.325931768,0.315491744,0.305454001,0.293788508,0.284844876,0.276249342,0.267036023,0.258486987,0.250423979,0.242718934,0.23235871,0.22558616,0.218518794,0.211135328,0.207164671,0.198986196,0.19250426,0.185527503,0.179628426,0.176641808,0.173125054,0.165766715,0.161407205,0.156834183,0.149442956,0.146542561,0.140319192,0.13601485,0.13162387,0.130564542,0.127243512,0.122922504,0.120440477,0.118591686,0.114336588,0.110787919,0.109108614,0.106195098,0.102991933,0.100477352,0.096267951,0.094760041,0.091762882,0.089095785,0.088116228,0.086624765,0.085358349,0.082215371,0.079594202,0.079400184,0.076837241,0.074529,0.074163922,0.074277597,0.070730198,0.070485388,0.067467399,0.066257794,0.064970454,0.062970402,0.061419178,0.0606357,0.058783492,0.059968004,0.057034651,0.056026986,0.054810812,0.056514214,0.053090243,0.052215176,0.052573921,0.050523453
0.559414651,0.607164299,0.435299371,0.168436005,0.022281046,0.048998025,0.152513831,0.256037898,0.328297026,0.375842472,0.403621986,0.422045936,0.432002226,0.437047301,0.435064134,0.430358511,0.427035894,0.415761475,0.410373161,0.401036377,0.390786909,0.379063655,0.370437936,0.358090672,0.348065179,0.338698201,0.327950566,0.31549814,0.308919829,0.299099161,0.289727872,0.28095874,0.272518955,0.263934852,0.254558189,0.247839026,0.240079426,0.231082026,0.228093392,0.219998271,0.211484601,0.204873873,0.198119989,0.195681939,0.191069876,0.181566099,0.179059652,0.174150729,0.166002311,0.163096103,0.156835035,0.151980375,0.147074428,0.14554433,0.142674673,0.137555171,0.135375228,0.131872744,0.127288751,0.123112995,0.12001634,0.11782018,0.116119719,0.111932715,0.106997461,0.107341135,0.101718065,0.098967628,0.100022417,0.097671779,0.095008765,0.092258716,0.089065503,0.088895021,0.086949729,0.084803549,0.081878705,0.082547806,0.080811206,0.078670704,0.078202541,0.074358446,0.074119849,0.070853249,0.070106345,0.069646708,0.066500308,0.067309937,0.06396326,0.062545924,0.061945814,0.061495341,0.058494274,0.059622856,0.059762703,0.058552806
0.501434487,0.636713141,0.544254043,0.293985224,0.077499606,0.018948217,0.088192162,0.193474241,0.282795449,0.344377668,0.385035602,0.410824738,0.426939567,0.435629985,0.436245196,0.438354289,0.436874466,0.429454047,0.422866904,0.416185767,0.407344781,0.396883226,0.387697949,0.37653477,0.36727963,0.359076507,0.347925033,0.336920923,0.331560915,0.319448582,0.310119188,0.301671588,0.29226013,0.28335073,0.276922086,0.269656402,0.260701281,0.251445909,0.245987021,0.239563987,0.230114568,0.224707914,0.216428392,0.214085916,0.206131145,0.197109223,0.19517478,0.19050741,0.183146767,0.179599064,0.17347018,0.169234525,0.164681407,0.160744399,0.157976731,0.152789098,0.149766354,0.14438827,0.140359017,0.135666058,0.131299076,0.129554565,0.128754654,0.123623504,0.119383945,0.119896552,0.113564241,0.110440267,0.112811639,0.108193652,0.1039096,0.102536777,0.098772616,0.097200823,0.097569406,0.095044307,0.090178243,0.089697927,0.090245043,0.085761708,0.087882175,0.082359126,0.083571608,0.079320661,0.078972842,0.078738995,0.073959178,0.074482799,0.070927346,0.069421579,0.069764101,0.066828524,0.06493425,0.066603077,0.067381029,0.065650216
0.391286056,0.622320616,0.614441028,0.419600157,0.173423276,0.032561227,0.048934172,0.137461157,0.23436905,0.308593226,0.361389107,0.393941453,0.416406093,0.427011284,0.432083296,0.441616561,0.441949359,0.440132057,0.430479134,0.425156858,0.419426927,0.413268576,0.401336829,0.390629635,0.382435852,0.376448422,0.365038355,0.357962381,0.352507954,0.337220191,0.328103031,0.320351911,0.30929013,0.301583133,0.299285916,0.291442423,0.279324971,0.271623623,0.260459912,0.257568907,0.248936127,0.244603033,0.234438896,0.232696952,0.218565179,0.213086268,0.210839282,0.206964674,0.199789989,0.195995583,0.189338814,0.186237387,0.18391181,0.175856276,0.17376013,0.168711347,0.163622307,0.156082285,0.153909288,0.147765567,0.143588387,0.141374951,0.140159594,0.135665312,0.1331453,0.131834821,0.127674767,0.122768496,0.126262783,0.117405926,0.112917716,0.113333553,0.108485038,0.104535244,0.108943188,0.105189327,0.099042913,0.096655011,0.098210061,0.092936406,0.095914843,0.08987155,0.092680131,0.087634756,0.087102528,0.08741084,0.080551904,0.082128918,0.078104542,0.077044132,0.077664432,0.07355349,0.072227183,0.073035379,0.075102267,0.071136846
0.4520293,0.334018786,0.120042137,0.037872141,0.110816118,0.226487443,0.313901745,0.367788154,0.392573266,0.409743032,0.411048024,0.412197968,0.405505173,0.39740811,0.391061555,0.379638048,0.367519413,0.35796901,0.34327797,0.330988229,0.320456949,0.31172384,0.299472963,0.288007536,0.278555648,0.265483843,0.258097156,0.251233703,0.237246789,0.22928226,0.221166251,0.214245227,0.205814142,0.20031177,0.19334454,0.184559077,0.178748548,0.175009645,0.165478638,0.160208208,0.157295452,0.151816839,0.14578612,0.142724256,0.137104487,0.135570678,0.128152533,0.125257851,0.120796838,0.11758962,0.111752621,0.110470221,0.107877088,0.104520384,0.100745136,0.097849333,0.094040693,0.092910262,0.090547803,0.087697508,0.087718525,0.084192615,0.080776693,0.080363573,0.078558816,0.074500829,0.075636257,0.072125779,0.069764276,0.067047846,0.067108208,0.064689585,0.062728874,0.060848399,0.060975943,0.05819928,0.059738573,0.057119122,0.053352947,0.054284276,0.050357866,0.051487101,0.050286789,0.049640046,0.047080385,0.046808815,0.045116075,0.047551323,0.044445532,0.044892106,0.043646826,0.046223286,0.043651758,0.040231843,0.041767537,0.037169594
0.537609707,0.481380722,0.261288253,0.065707092,0.039926667,0.135686754,0.241311878,0.319202647,0.362636811,0.391738501,0.403562002,0.411428639,0.412239167,0.410158953,0.406081102,0.395828157,0.388256246,0.376713609,0.367827193,0.355726675,0.345447183,0.335731123,0.325397803,0.312702493,0.302905174,0.291897129,0.283079517,0.273301455,0.262640369,0.254696432,0.246045451,0.238124562,0.229990375,0.223517716,0.214435271,0.207075043,0.200186102,0.194035159,0.188553495,0.181816756,0.176740596,0.170037139,0.164337763,0.161777466,0.157448198,0.15207803,0.147316897,0.143320573,0.136011623,0.133612831,0.127417738,0.123767387,0.120505378,0.11879489,0.115920718,0.111628091,0.10905284,0.106956666,0.103777143,0.099888522,0.099238096,0.096096484,0.093165462,0.091440554,0.087665704,0.085894572,0.084140804,0.08065765,0.079986437,0.077894882,0.077694897,0.074524964,0.071988653,0.071568062,0.06995366,0.067672735,0.067238817,0.067047325,0.06314804,0.063905222,0.060795095,0.059406058,0.058377209,0.056782484,0.054922174,0.054809762,0.052770216,0.054817196,0.051378329,0.05107687,0.0495327,0.051528993,0.04807394,0.04730081,0.047622805,0.045075539
0.573561415,0.589251772,0.407853368,0.151896987,0.02347329,0.060970011,0.162035581,0.258291351,0.32310198,0.36580071,0.390150264,0.406086008,0.413920465,0.417725057,0.415446013,0.409151491,0.404849064,0.393464006,0.3883577,0.378034936,0.367955795,0.356931668,0.348466751,0.336351055,0.326329537,0.316661037,0.306736962,0.295127166,0.287378166,0.278910379,0.269955609,0.261249187,0.253399761,0.245344054,0.235932572,0.229158247,0.222300502,0.213884861,0.210989578,0.203209183,0.19568895,0.188981042,0.18313656,0.180401051,0.176643158,0.168148442,0.165463985,0.160468832,0.152689679,0.149903706,0.144358453,0.139468051,0.135006495,0.13371514,0.131136303,0.125867096,0.124188846,0.120901768,0.116864722,0.112788094,0.110387233,0.107997057,0.106527561,0.102827857,0.098008473,0.098364337,0.093417233,0.09049925,0.091246662,0.089493669,0.087605254,0.084632877,0.081798501,0.081961135,0.079560433,0.077815957,0.075077861,0.075911467,0.073626911,0.072441744,0.071762428,0.067973192,0.067471058,0.064864043,0.063832214,0.063602847,0.061030263,0.061823797,0.05855568,0.057509591,0.056431643,0.056343805,0.053401097,0.054815222,0.054156539,0.053542689
0.556722475,0.647156576,0.532181291,0.278211615,0.067988747,0.018851039,0.088883244,0.19079201,0.275528128,0.332540481,0.370623378,0.395673937,0.409958751,0.418500844,0.418508562,0.418644157,0.416117496,0.408007147,0.403400057,0.39596719,0.386628145,0.375220151,0.367494371,0.357563277,0.34762201,0.338682119,0.328268026,0.316889036,0.310569393,0.300810434,0.291785305,0.282833238,0.274815262,0.265380172,0.257575133,0.250393492,0.243928467,0.234467082,0.230898005,0.223175261,0.214136576,0.208448322,0.20183973,0.198109633,0.193285644,0.184048577,0.181778554,0.176291121,0.170380967,0.166089381,0.16168818,0.156994768,0.151604661,0.148958297,0.145958115,0.140483406,0.138700642,0.134228209,0.129934344,0.126223733,0.121840853,0.120081799,0.119858376,0.114555409,0.11001518,0.111071295,0.104341977,0.102159257,0.103265678,0.100880856,0.096588865,0.094873281,0.09194096,0.091290043,0.089505332,0.087905898,0.083678489,0.083606591,0.08381104,0.079634671,0.081974182,0.076771538,0.077046062,0.073838113,0.073204806,0.072550169,0.06931773,0.068492904,0.065732776,0.064187813,0.064148428,0.061240156,0.059946799,0.062095949,0.061151,0.061455208
0.486568819,0.657227963,0.617716201,0.413405532,0.160966011,0.021072664,0.038071391,0.12722285,0.2236939,0.293957042,0.345421197,0.379391794,0.400129692,0.411990726,0.415939011,0.423483739,0.42226093,0.41969744,0.413057248,0.408059809,0.400818319,0.391536649,0.382681449,0.374795345,0.365432846,0.357523625,0.347155886,0.33836939,0.331839558,0.320029708,0.311156212,0.302540059,0.293593218,0.284146639,0.279309129,0.271219442,0.263830231,0.255138476,0.247461905,0.241510783,0.232646868,0.228137031,0.22025577,0.21567371,0.207329579,0.200378587,0.19707759,0.191828198,0.18800872,0.182195384,0.178411443,0.17480193,0.169931363,0.1642117,0.160881305,0.1557125,0.152553997,0.146775062,0.143354191,0.139494652,0.134278077,0.132394652,0.13228395,0.126744852,0.123546126,0.123331203,0.117432716,0.115035589,0.115875062,0.111155166,0.105448385,0.105482821,0.102170323,0.099589352,0.1000162,0.097804119,0.093075958,0.090941796,0.092812821,0.086551458,0.090607332,0.085291846,0.086427531,0.082952988,0.082102446,0.081142552,0.076945714,0.075460005,0.073038925,0.071481587,0.072179108,0.067303424,0.067556933,0.068839767,0.068363355,0.067912908
0.3658053,0.633522243,0.665154282,0.525373018,0.277667948,0.072663029,0.024710126,0.079800263,0.172676002,0.25257492,0.31508599,0.357167751,0.384775161,0.399105108,0.409666617,0.423674123,0.424782462,0.427807956,0.419142362,0.4139758,0.411047183,0.407385863,0.395685199,0.38753897,0.378945936,0.373407996,0.363202802,0.359049554,0.351141792,0.336932044,0.328423448,0.320225224,0.310000008,0.302620238,0.300769465,0.292219484,0.281164126,0.27508795,0.261659824,0.258627997,0.251762864,0.247223212,0.238194018,0.234677819,0.220114505,0.217789716,0.213359145,0.208772159,0.204056716,0.198202086,0.193509447,0.190924108,0.18868023,0.179111866,0.176929847,0.171494449,0.166066025,0.158766649,0.157368407,0.151688896,0.148005875,0.144668536,0.14346666,0.139457307,0.137643538,0.134902817,0.132407466,0.127505303,0.128820127,0.11975337,0.115532429,0.116844071,0.112142693,0.107611838,0.111539388,0.107763057,0.10287876,0.099405132,0.100105336,0.095113058,0.097719748,0.093345063,0.094928928,0.091035016,0.089531453,0.088911791,0.083345455,0.083682427,0.080896173,0.079886642,0.079649469,0.075603391,0.075783151,0.075420113,0.075430538,0.072763805
